year	language	sent_num	source	reference	hypothesis	z-DAscore
16	ro-en	368	Și trebuie să rețineți, locurile de muncă ale jucătorilor depind de rezultatele pe care le obțin.	And you have to remember, like players, their jobs are dependent on results.	And we should note, the jobs of players depend on the results that we get.	0.262247668378868
16	ro-en	354	Și, apoi, ai cazul dramatic al copilului inecat în Turcia și opinia publica se emotioneaza.	And then, the dramatic case of the child that drowned in Turkey happens and strikes a chord in the public opinion.	And then you have the dramatic case of the child drowned in Turkey and public opinion is moving.	0.0727540883355871
16	ro-en	235	Și, atunci, din nou, ce ar mai fi de spus, de scris despre acest om?	And then again, what else is there to say, to write about this man?	And then, again, what would be said, by writing about this man?	0.331817835076461
16	ro-en	545	Și-a argumentat părerea comparându-și jocul de sâmbătă seară cu jocul nostru de vineri seară și a vorbit despre cât de palpitant a fost jocul”, a afirmat Bellamy.	"He made a point of comparing his game on Saturday night with our one on Friday night and how exciting their game was,"" Bellamy said."	"He argued opinion comparing their game on Saturday evening with our game on Friday night and talked about how thrilling it was the game, ""Bellamy said."	0.170685299205282
16	ro-en	546	Și-a argumentat părerea comparându-și jocul de sâmbătă seară cu jocul nostru de vineri seară și a vorbit despre cât de palpitant a fost jocul”, a afirmat Bellamy.	"He made a point of comparing his game on Saturday night with our one on Friday night and how exciting their game was,"" Bellamy said."	"He argued opinion and comparing the game Saturday night with our game Friday night and talked about how exciting was the game, ""said Bellamy."	0.274207683162645
16	ro-en	243	Știți, sunt acei oameni care-ți spun că, dacă nu ai avut norocul să te naști în vreun oraș mare și într-o familie cât de cât înstărită, șansele tale de succes în viață sunt aproape nule.	You know, there are people who say that if you didn't have the luck to be born in a big city, in a wealthy family, your chances for success in life are virtually nil.	You know, there are people who say that if you have not had the luck to be born in any big city in a wealthy family at all, your chances for success in life are almost zero.	0.546712218745109
16	ru-en	441	А вот в соревнованиях девушек интригующей концовки не случилось.	On the other hand, there were no surprises at the end of the girls' competitions.	But in the girls competition intriguing ending did not happen.	-0.183151086751921
16	ru-en	458	А некоторые требуют скандала.	And some are holding out for an implosion.	And some require scandal.	-0.78591602583734
16	ru-en	85	А усталость есть?	And do you get fatigued?	And there is fatigue?	-0.778895496306604
16	ru-en	203	Австралийская медицинская ассоциация - независимая профессиональная структура, объединяющая практикующих врачей и студентов-медиков.	The Australian Medical Association is an independent professional organisation that unites medical practitioners and medical students.	Australian Medical Association - an independent professional structure uniting practitioners and medical students.	0.548846541249606
16	ru-en	204	Австралийская медицинская ассоциация - независимая профессиональная структура, объединяющая практикующих врачей и студентов-медиков.	The Australian Medical Association is an independent professional organisation that unites medical practitioners and medical students.	The Australian Medical Association is an independent professional structure consisting of practicing doctors and medical students.	0.439017332647829
16	ru-en	259	Автор: Руперт Стейнер, главный городской корреспондент Daily Mail	By Rupert Steiner, Chief City Correspondent for the Daily Mail	Author: Rupert Steiner, Chief City correspondent of the Daily Mail	0.659497389765333
16	ru-en	28	Актер (слева), на фотографии со своим сыном Редмондом (справа), пережил несколько трудных лет.	The actor (left), pictured with his son Redmond (right), has had a stressful few years.	Actor (to the left), in the photograph with his son by Redmond (to the right), survived several difficult years.	0.150500518202395
16	ru-en	260	Акции Glencore выросли на 5% после того, как горнодобывающий гигант заявил о том, что сумел получить 2,5 млрд. долларов путем размещения акций, что было сделано в рамках стратегии по сокращению долга.	Shares in Glencore rose 5% after the mining giant said it had raised $2.5bn through a share placement as part of its debt-cutting strategy.	Glencore shares rose by 5% after the mining giant announced that managed to get $2.5 billion through placement of shares, which was done as part of a strategy to reduce its debt.	0.536184229752292
16	ru-en	413	Аналогично ситуации в прошлом месяце, никто из кандидатов от демократов или потенциальных кандидатов не является неприемлимым номинантом для этих первичных избирателей.	Similar to last month, no single Democratic candidate or potential candidate stands out as unacceptable as the nominee to these primary voters.	The same situation last month, none of the Democratic candidates or potential candidates is not an unacceptable nominee for these primary voters.	0.148904040889997
16	ru-en	419	Английская редакция новостного агентства не рассказала об этой подробности, но сообщила, что лидерам компании запретили выезжать за пределы страны.	The news agency's English service did not report that detail, but did say leaders of the company have been banned from travelling abroad.	The English edition of the news agency did not tell about the details, but said that the leaders of companies banned from leaving the country.	0.172030341248087
16	ru-en	268	"Андрей Селетков, начальник поисково-спасательной группы отряда пожарно-спасательного Центра Смоленской области, рассказал: ""Вертолет привлекли, мужчина был обнаружен."""	"Andrei Seletkov, head of the search and rescue group section of the Smolensk Region Fire and Rescue Centre, said: ""The helicopter was brought in and the man was found""."	"Andrew, the head of a search-and-rescue effort had been called off group party Centre of Smolensk region, said: ""The helicopter caught, the man was found."""	-0.726094559609139
16	ru-en	526	Асад назвал Россию и Иран дружественными странами и напомнил о том, что с ними осуществляется сотрудничество.	Assad described Russia and Iran as friendly countries and recalled that they are cooperating with them.	Assad called Russia and Iran friendly countries and reminded that cooperation is carried out with them.	0.486977631301638
16	ru-en	504	Асад уверен, если Европа хочет справиться с проблемой беженцев, то они должны прекратить поддерживать террористов на Ближнем Востоке.	Assad is confident that if Europe wants to address the problem of refugees, then they should stop supporting terrorists in the Middle East.	Assad is confident if Europe wants to tackle the refugee problem, they must stop supporting terrorists in the Middle East.	0.839688038394399
16	ru-en	422	Байден из всех трех лидирует по честности, а сильная сторона Клинтон в ее лидерских качествах.	Biden does the best of the three on honesty, while Clinton's strength is leadership.	Biden from all three leads for integrity and strong side of Clinton in her leadership qualities.	-0.487931722167278
16	ru-en	528	"Беллами добавил, что в него вселила уверенность критика его команды со стороны двух ведущих тренеров, поскольку это означает, что их беспокоит возможное поражение от ""Сторм""."	Bellamy added he took confidence from having two leading coaches criticise his side as it meant they were concerned about the Storm beating them.	"Bellamy added that it instilled confidence criticism of his team by two of the leading trainers because it means that they are concerned about a possible defeat from ""storm""."	-0.166659100715976
16	ru-en	252	"Бен Карсон обгонял бизнесмена на целые 19 пунктов в гипотетическом соревновании ""один на один""."	Ben Carson would lead the businessman by a wide 19 points in a hypothetical head-to-head.	"Ben Carson overtakes a businessman on the whole 19 points in a hypothetical contest ""one on one""."	0.0557717148463241
16	ru-en	218	Беспрецедентный шанс узнать все о внутреннем мире авиагавани.	It's an unprecedented chance to learn everything about the inner workings of an airport.	An unprecedented chance to learn everything about the domestic world of aviagavani.	-1.0574836633118
16	ru-en	20	Библию попросили проверить на соответствие закону об информационной защите детей	It has been requested that the Bible be checked for compliance with the law on the protection of children from information	The bible was asked to check for compliance to the law on information protection of children	-0.300931647425401
16	ru-en	462	Благоприятный эффект после хирургии ожирения у людей с небольшим ожирением, страдающих диабетом 2 типа, может длиться не менее пяти лет, согласно новому исследованию.	The benefits of weight loss surgery for mildly obese people with type 2 diabetes can last at least five years, according to a new study.	Favorable effect after obesity surgery in people with obesity, type 2 diabetes sufferers can last for at least five years, according to a new study.	0.309954952636085
16	ru-en	262	Большинство видят в Сандерсе скорее честного человека, чем нет, но, как о Карсоне, многие не имеют о нем никакого мнения.	More see Sanders as honest than not, but like Carson, many don't have an opinion of him.	Most see Sanders rather honest man than not, but, as Carson, many do not have any opinions about him.	0.412732835772073
16	ru-en	15	Большинство рабочих мест будут с частичной занятостью.	Most of the jobs will be part-time.	Most of the jobs will be with part-time employment.	0.847123628261768
16	ru-en	174	"Бородай подчеркнул, что ему неизвестно, почему корреспондент американского издания решил написать о том, что Стрелков был вывезен на территорию России ""связанным""."	"Borodai stressed that he didn't know why the reporter from the US publication decided to write that Strelkov was ""tied up"" while being removed to Russian territory."	"Boroday stressed that it is not known why the American edition correspondent decided to write about the fact that Strelkov was taken to the territory of Russia ""connected""."	-0.562542993394242
16	ru-en	156	"Бороться с проявлениями ксенофобии и расизма в сети руководство ""Фейсбука"" намерено совместно с министерством юстиции Германии."	Facebook's management intends to fight the rise of xenophobia and racism on the network in cooperation with Germany's Ministry of Justice.	"To combat the manifestations of xenophobia and racism in the network, the leadership of ""Feisbechka"" intends jointly with the German Ministry of Justice."	0.307196999746737
16	ru-en	398	Будут работать торговые ярмарки и специализированные выставки, в том числе от Тюменского региона.	There will also be trade shows and specialised exhibitions, including those from Tyumen region.	Trade fairs and specialized exhibitions will work, including from the Tyumen region.	-0.111563410563574
16	ru-en	451	"Бывшего министра обороны ДНР Игоря Стрелкова, естественно, никто не связывал и ""выходил"" он с территории республик Донбасса в весьма приподнятом настроении, без веревок, без трех фур денег, которые приписываются ему разными персонажами"", - отметил он."	"Of course, no one tied up Igor Strelkov, the former Minister of Defence for the DPR, and he 'left' the territory of the Donbass Republic in entirely high spirits, without any ropes and without the three truckloads of money that are being ascribed to him by various people"", he noted."	"Former Minister of defence DND Igor strelkov, of course, no one was tied up and ""went out"" he with the republics of Donbass is in a very good mood, without ropes, without three trucks of money that are attributed to it by different characters,"" he said."	-0.426902896404334
16	ru-en	178	Было бы ошибочно полагать, что уже в первый год действия нового соглашения мы сможем вернуться к переговорам с нашими кредиторами, поскольку они ожидают полного выполнения договоренности.	It would be a mistake to assume that we could already go back to the negotiating table with our creditors in the first year of the new agreement, since they expect a full implementation of the deal.	It would be a mistake to assume that in the first year of the new agreement, we will be able to return to negotiations with our creditors because they expect the full implementation of the agreements.	0.212292404969623
16	ru-en	82	В 2003 г. Михаил Ходорковский, самый богатый человек в России, был арестован под угрозой применения оружия в сибирском аэропорту.	In 2003, Mikhail Khodorkovsky, Russia's wealthiest man, was arrested at gunpoint on a Siberian runway.	In 2003, Mikhail Khodorkovsky, the richest man in Russia, was arrested for threatening the use of weapons at the Siberian airport.	-0.384619538572016
16	ru-en	26	В американском штате Юта в результате наводнения погибли по меньшей мере 12 человек.	In the US state of Utah, at least 12 people have died as a result of a flood.	In the American State of Utah as a result of a flood at least 12 people died.	0.778777157568027
16	ru-en	283	В ближайшее время зоны для релаксации построят в Домодедовском, Бутовском и Щербинском кладбищах, а затем и в других районах столицы.	Soon, relaxation areas will be built at Domodedovskoye, Butovskoye, and Shcherbinskoye cemeteries, and then in other districts of the capital.	In the near future to build a relaxation area in Domodedovo, but and Shcherbinsky cemeteries, and later in other parts of the capital.	-0.180924100379813
16	ru-en	425	В городе не было проектно-сметной документации (ПСД) ни на один объект.	The city didn't have design and estimation documentation (DED) for even a single asset.	In the city there was no project-estimate documentation (PSD) on any object.	-0.3155223835092
16	ru-en	166	В данном случае Федеральный резерв поставлен в такие условия, которые не существовали раньше и могут ускорить рецессию.	In the current case, the Fed is facing some conditions that did not exist before and could hasten a recession.	In this case, the fed is put in such conditions that have not existed before and can speed up the recession.	0.132917776707742
16	ru-en	187	В кампусе Университета штата Дельты в Кливленде вечером во вторник около 900 человек, включая преподавателей университета, персонал, студентов и членов сообщества, участвовали в мемориальной церемонии зажжения свечей.	On the Delta State campus in Cleveland on Tuesday night, about 900 people, including faculty members, staff, students, and members of the community, attended a candlelight memorial.	In the University campus of Delta state in Cleveland on Tuesday night, about 900 people, including University faculty, staff, students and community members participated in the memorial ceremony of candle lighting.	0.484523279788444
16	ru-en	454	"В качестве альтернативы Эрнест предложил присоединиться к международной коалиции, которая проводит антитеррористическую операцию против ""Исламского государства""."	By way of an alternative, Earnest suggested joining the international coalition, which is conducting antiterrorist operations against Islamic State.	"Alternatively, Ernest offered to join the international coalition, which carries out anti-terrorist operation against the ""Islamic State."""	0.60257816502005
16	ru-en	399	В недавнем исследовании, проведенном Робертом Уотерлэндом, профессором медицинского колледжа Бэйлор в Техасе, выяснилось, что здоровое питание беременных женщин на самом деле влияет на экспрессию генов у детей и предотвращает развитие у них опухолей.	A recent study conducted by Robert Waterland, a professor at the Baylor College of Medicine in Texas revealed that healthy diets of pregnant women actually affected the genetic expression of their babies and protected them from developing tumors.	In a recent study carried out by Robert Watershed, Professor of Medical College London, Texas, it turned out that a healthy diet of pregnant women actually affects the expression of genes in children and prevents them from developing their tumours.	0.0919955208732865
16	ru-en	400	В недавнем исследовании, проведенном Робертом Уотерлэндом, профессором медицинского колледжа Бэйлор в Техасе, выяснилось, что здоровое питание беременных женщин на самом деле влияет на экспрессию генов у детей и предотвращает развитие у них опухолей.	A recent study conducted by Robert Waterland, a professor at the Baylor College of Medicine in Texas revealed that healthy diets of pregnant women actually affected the genetic expression of their babies and protected them from developing tumors.	In a recent study conducted by Robert Waterhouse, professor at Baylor Medical College in Texas, Len, found that a healthy diet of pregnant women actually affects the expression of genes in children and prevents the development of their tumors.	0.435492797597377
16	ru-en	485	В нынешних условиях крайне важно не разрушить задел, продолжая работать на перспективу.	In the current environment, it's critically important to not undermine groundwork while continuing to develop future possibilities.	In the current circumstances it is very important not to destroy the irk, continuing to work for the future.	-0.652936406084712
16	ru-en	162	В одном конце богато украшенной комнаты для совещаний высотой в два этажа над ними будет нависать настенное изображение Соединенных Штатов.	Looming over them at one end of the central bank's ornate, two-story boardroom will be a mural of the United States.	At one end, the richly decorated room for meetings with a height of two floors above them will be a wall image of the United States.	0.121652407665284
16	ru-en	551	В основном то, чему я научилась, можно разложить по восьми простым правилам.	Most of what I learned can be distilled into eight simple rules.	Generally what I learned, can be spread out by eight simple rules.	0.71795487251184
16	ru-en	319	"В первый раз мы подходим к тому, что главный банк может сдвинуться с нулевой отметки и начать процесс нормализации процентных ставок"", - заявил Анхель Убиде, ведущий сотрудник Института международной экономики Петерсона."	"For the first time we are approaching a situation where a major central bank might be able to get out of the zero bar and start a process of normalization of interest rates,"" said Angel Ubide, senior fellow at the Peterson Institute for International Economics."	"The first time we come to the fact that the main bank can move from zero and start the process of normalizing interest rates, ""said Angel Ubide, a senior fellow at the Peterson Institute for International economics."	0.0818176478429196
16	ru-en	328	В перспективе - строительство дома для работников бюджетной сферы.	Over the longer term, we will construct housing for public sector employees.	In perspective - construction of houses for public sector employees.	-0.560118243051149
16	ru-en	232	В понедельник вечером первые полчаса Chase Australia собрало 520 000 зрителей, а вторые полчаса - подавляющие 720 000.	On Monday night, the first half-hour of The Chase Australia averaged 520,000 viewers and the second half-hour a whopping 720,000.	On Monday in the evening first of half-hour of Chase Australia collected 520 000 spectators, and the second of half-hour - suppressing 720 000.	-0.0362768353352501
16	ru-en	53	"В попытке разобраться в проблеме ""Кампания против несчастной жизни"" объявила 2015 год Годом мужчин с целью бросить вызов культуре, которая не дает мужчинам обращаться за помощью, когда она им нужна."	In a bid to address the problem, the Campaign Against Living Miserably (CALM) announced 2015 as the Year of the Male, aiming to challenge the culture that prevents men from seeking help when they need it.	"In an attempt to deal with the problem of ""campaign against the miserable life"" announced 2015 year of men in order to challenge a culture that does not allow men to ask for help when they need it."	-0.449932119400908
16	ru-en	257	В последний день учений корабли Балтфлота отработали артиллерийский удар по морским и береговым целям, а также отражение воздушной атаки условного противника.	On the final day of the exercise, ships from the Baltic Fleet conducted an artillery barrage on sea and land targets, and also repelled an air attack by a hypothetical enemy.	On the last day of the day, the Baltic Sea Fleet was carried out by an artillery attack on the marine and onshore purposes, as well as a reflection of the aerial attack of the contingent enemy.	-0.614423338144508
16	ru-en	134	В преддверии мирового первенства властям срочно придется придумывать, как расселить всех гостей города.	In the lead up to the world championship, the authorities need to urgently figure out how to accommodate all the city's guests.	In the run-up to the world championship, the authorities urgently have to invent, how to settle all the guests of the city.	-0.0328959041594569
16	ru-en	135	В преддверии мирового первенства властям срочно придется придумывать, как расселить всех гостей города.	In the lead up to the world championship, the authorities need to urgently figure out how to accommodate all the city's guests.	In the run-up to the world championship the authorities urgently should think out how to settle all city visitors.	0.518292535779228
16	ru-en	341	"В преддверии этой игры, учитывая, что ""Краснодар"" проводит матч Лиги Европы против дортмундской ""Боруссии"", постараемся очень хорошо подготовиться, чтобы одержать победу."	In the lead up to this game, keeping in mind that Krasnodar is holding a Europa League match against Borussia Dortmund, we will try to prepare very well in order to secure the victory.	On the threshold of this game, taking into account that “Krasnodar” carries out the match of the league of Europe against Dortmund “Borussia”, let us try very well to be prepared in order to gain victory.	0.162959837513446
16	ru-en	365	"В программе праздничных мероприятий - фестиваль национальных культур народов Дагестана и ярмарка в стиле прошлых времен, выставка дербентских ковров и День открытых храмов, историко-музыкальное шоу ""2000 лет за два часа"" и экскурсии в реконструированный музей Петра I."	"The programme of celebratory events includes: a festival of the ethnic cultures of the peoples of Dagestan and a fair in the style of times past; an exhibition of Derbent carpets and an open-house day at places of worship; a historical-musical show, ""2000 years in one hour"", and tours of the renovated Peter I Museum."	"In the program of celebratory events - the festival of national cultures of the peoples of Dagestan and the fair in the style of past times, the exhibition of derbentar carpets and the Day of open temples, the historical-musical show ""2000 years for two hours"" and excursions into the reconstructed Museum of Peter I."	-0.247072077498258
16	ru-en	141	В прошлом году после ремонта открылся детский сад № 23, который сейчас посещают 200 детей.	Last year, following renovations, childcare facility No.23 was opened and is now attended by 200 children.	Last year, the children's garden № 23 was opened, which is attended by 200 children.	0.193840709023366
16	ru-en	49	В рамках пленарных и секционных заседаний речь пойдет об опыте региональных и местных органов власти России и Беларуси в реализации промышленной политики, о нормативно-правовом обеспечении и программах Союзного государства.	During the plenary and breakout sessions, the conversation will be about the experiences of regional and municipal authorities in Russia and Belarus with the implementation of industrial policy, the regulatory and statutory framework, and the programmes of the Union State.	Within the framework of the plenary and sectional sessions the discussion will deal with the experience of the regional and local governments of Russia and Belarus' in the realization of industrial policy, with the normative-legal guarantee and programs of union state.	-0.14680959549795
16	ru-en	125	В расширенный консульский округ входит пять субъектов РФ, но Тюмень можно назвать своеобразным штабом округа.	The expanded consular district contains five federal subjects of the Russian Federation, but Tyumen can be called the original headquarters of the district.	The consular district includes five subjects of the Russian Federation, but you can call a Tyumen district headquarters.	-0.143650983662829
16	ru-en	443	В результате Kingfisher планирует открыть еще 200 магазинов Screwfix, специализирующихся на товарах для мастеров, и одновременно закрыть 60 магазинов-складов B&Q.	As a result, Kingfisher is planning to open 200 more Screwfix stores, which are aimed at tradesmen, while closing 60 B&Q outlets.	As a result, Kingfisher plans to open another 200 stores Screwfix, specializing in products for craftsmen, and at the same time close 60 magazinovscladov B & Q.	-0.599451577287251
16	ru-en	557	В случае облигаций похоже, что доходность меняет вектор сразу же после наступления первого повышения/уменьшения ставок в цикле.	For bonds, it does seem yields change direction immediately as the first hike/cut in the cycle arrives.	In case of bonds it seems that yields change the vector immediately after the first increase/decrease of rates in the cycle.	0.313475537688034
16	ru-en	95	В таких вопросах следует действовать на опережение, потому что, если проблема настигает вас, то остаются только чрезвычайные меры.	In such matters, it pays to be proactive, because if the problem catches up with you, then you are only left with emergency measures.	In such matters should act on the curve, because if the problem gets you, remain only extraordinary measures.	-0.419163492836694
16	ru-en	96	В таких вопросах следует действовать на опережение, потому что, если проблема настигает вас, то остаются только чрезвычайные меры.	In such matters, it pays to be proactive, because if the problem catches up with you, then you are only left with emergency measures.	In such matters, it is necessary to act ahead, because if the problem falls you are only extraordinary measures.	-0.526897305298314
16	ru-en	372	В текущей ситуации проблемой, в первую очередь, является инфляция, которая делает необходимой повышенную процентную ставку для получения реального дохода.	In the current situation, the problem, first and foremost, is inflation, which necessitates a higher interest rate to obtain real earnings.	In the current situation, the problem, first and foremost, is inflation, which makes the necessary increased interest rate for receiving real income.	0.366426406073972
16	ru-en	97	В то же время более четверти людей покупают одежду и обувь онлайн охотнее, чем в модных магазинах на центральных улицах.	At the same time, more than a quarter of people are buying clothes and shoes online, rather than using high street fashion chains.	At the same time more than a quarter of people buy clothes and footwear online more willingly, than in boutiques on the central streets.	0.509581839533721
16	ru-en	98	В то же время более четверти людей покупают одежду и обувь онлайн охотнее, чем в модных магазинах на центральных улицах.	At the same time, more than a quarter of people are buying clothes and shoes online, rather than using high street fashion chains.	At the same time, more than a quarter of people buy clothes and shoes online more readily than in the boutiques on the Central streets.	0.590270347695889
16	ru-en	76	В то же время, по словам политика, в Киеве поддерживают любые виды диалога.	At the same time, according to the politician, there is support in Kiev for any form of dialogue.	At the same time according to policy, in Kiev supports any forms of dialogue.	-0.70439922362074
16	ru-en	271	В тот волнующий момент, когда ты понимаешь, что кто-то оставил ключи внутри собственной запертой комнаты, грань между розыгрышем и травлей тоньше, чем кажется.	In the exhilarating moment you realise someone's left their keys inside their unlocked room, the line between pranking and bullying is finer than it seems.	At that concerning moment when you understand that someone left keys in own locked room, a side between a draw and persecution is thinner, than it seems.	-1.03673810267883
16	ru-en	301	В финале сезона двое участников - Калдьеро и оператор Джефф Бриттен, добрались до финального раунда.	During the season finale, two men, Caldiero and cameraman Geoff Britten, made it to the final round.	In the season finale two participants - CALDIERO and operator of Jeff Britten, made it to the final round.	0.177003172626888
16	ru-en	302	В финале сезона двое участников - Калдьеро и оператор Джефф Бриттен, добрались до финального раунда.	During the season finale, two men, Caldiero and cameraman Geoff Britten, made it to the final round.	In the finale of the season of two participants - Kaldero and operator Geoff Britten, they reached the final round.	0.19245727743503
16	ru-en	547	В храм Святителя Николая вошел голый мужчина.	A naked man entered the Church of St. Nicholas.	In the temple of Saint Nicholas entered naked man.	0.0820001672470305
16	ru-en	290	Важной новостью для Седьмого был потрясающий дебют 800 Words с бывшей звездой сериала Packed to the Rafters Эриком Томсоном.	The big news for Seven was the stunning debut of 800 Words with former Packed to the Rafters star Erik Thomson.	The important news for Seventh was an impressive debut of 800 Words with the former star of the series, with the Rafters Erik Thomson.	-0.230847179532961
16	ru-en	446	"Вангелис Меймаракис: ""Европа хочет нам помочь""."	"Evangelos Meimarakis: ""Europe wants to help us""."	"Vangelis Memarakis: ""Europe wants to help us."""	0.351681620738118
16	ru-en	428	Вангелис Меймаракис: Благодарю вас.	Evangelos Meimarakis: Thank you.	Evangelos Meimarakis: Thank you.	0.991589964869707
16	ru-en	478	Вангелис Меймаракис: Кризис с беженцами - это бомба замедленного действия, с которой нам предстоит иметь дело после победы на выборах.	Evangelos Meimarakis: The refugee crisis is a ticking time bomb that we will be forced to deal with after our election victory.	Wangel Maymarakis: The Refugee Crisis is a bomb of the slowing action that we have to deal with after winning the election.	-0.381057442333822
16	ru-en	548	Вангелис Меймаракис: На самом деле мы проголосовали за движение Греции по европейскому пути, потому что хорошо представляем, к каким губительным последствиям привел бы выход страны из ЕС.	Evangelos Meimarakis: Actually, we voted for Greece to move along the European path, because we understand all too well the devastating consequences that would have followed the country's withdrawal from the EU.	Vangelis Meimarakis: we actually voted for the movement of Greece in the European way, because we are good, how devastating consequences would lead the country out of the EU.	-0.938249276267807
16	ru-en	223	Ведь это так здорово, когда есть возможность выбирать - прикольную одежду, манеру поведения или автомобиль.	After all, it's wonderful when you have the ability to choose cool clothes, your manner of behaviour, or your car.	After all, it is so great when you have the ability to choose - cool clothes, manners of behavior or a car.	0.528935216492572
16	ru-en	6	Взлет был спровоцирован ожиданиями того, что лица, определяющие стратегию Федеральной системы, оставят ставку на этой неделе, - заявил Джон Лонски, главный экономист группы Moody's Capital Markets Research.	The rally was triggered by expectations that Fed policymakers will hold the rate steady this week, said John Lonski, chief economist at Moody's Capital Markets Research Group.	"The rise was driven by expectations that individuals that define the strategy of the federal system will leave rates this week, ""said John Lonski, chief economist of Moody's Capital Markets Research group."	-0.393016697875498
16	ru-en	7	Взлет был спровоцирован ожиданиями того, что лица, определяющие стратегию Федеральной системы, оставят ставку на этой неделе, - заявил Джон Лонски, главный экономист группы Moody's Capital Markets Research.	The rally was triggered by expectations that Fed policymakers will hold the rate steady this week, said John Lonski, chief economist at Moody's Capital Markets Research Group.	The rise was triggered by expectations that the persons defining the strategy of the Federal system, to remain unchanged this week, said John Lonski, the group's chief economist, Moody's Capital Markets Research.	-0.323219757499236
16	ru-en	8	Взлет был спровоцирован ожиданиями того, что лица, определяющие стратегию Федеральной системы, оставят ставку на этой неделе, - заявил Джон Лонски, главный экономист группы Moody's Capital Markets Research.	The rally was triggered by expectations that Fed policymakers will hold the rate steady this week, said John Lonski, chief economist at Moody's Capital Markets Research Group.	Takeoff was provoked by the expectations of the fact that those, who determine strategy of federal system, will leave rate on this week, stated John Lonskya, the Chief Economist of the group of Moody ' s of Capital Markets Research.	-0.560479037043692
16	ru-en	513	Видите, почему эта программа часто обсуждается в связи с отсутствием оригинальности и отличительных черт?	Can you see why that programme is often discussed because it is not original and it is not particularly distinctive?	You do see, why this program frequently is discussed in connection with the absence of originality and distinguishing features?	0.256634280126728
16	ru-en	215	Вместо того, чтобы устроить разнос новичкам в присутствии команды, он подбодрил их.	Instead of chewing out his rookies in front of the rest of the team, he encouraged them.	Instead of a disruption to the newcomers in the presence of the team, he encouraged them.	-0.0858078989691827
16	ru-en	347	Внимания ей тогда достанется не меньше, чем новому CX-5!	Then she'll get as much attention as the new CX-5!	Attention to it then it will be reached not less than to new CX-5!	-0.749811866961327
16	ru-en	420	Внутрь долго не могли пройти ни депутаты Гос­удмы, ни сами кандидаты, ни наблюдатели, а резонансный скандал со штурмом дверей райадминистрации был показан в телеэфире.	State Duma deputies, the candidates themselves, and observers weren't able to get inside for a long time, and the public outcry, which resulted in a storming of the doors to the district administration building, was shown on television.	Inside for a long time could not pass any deputies Nakasero UDM, neither the candidates nor the observers, and resonant scandal on the storm door rayadministratii was shown on TV.	-1.30366248167296
16	ru-en	348	Во время телефонного разговора с главой российского МИД Сергеем Лавровым госсекретарь США Джон Керри предупредил, что поддержка России сирийского президента Башара Асада усугубляет конфликт в стране.	During a telephone conversation with the head of Russia's MFA, Sergei Lavrov, US Secretary of State John Kerry warned that Russia's support of Syrian President Bashar al-Assad would exacerbate the conflict in the country.	During a telephone conversation with the head of Russian Foreign Minister Sergei Lavrov, US Secretary of State John Kerry has warned that Russia's support for Syrian President Bashar Assad is exacerbating the conflict in the country.	0.855814515771608
16	ru-en	304	Все погибшие - жители районов Колорадо-Сити и Хилдэйл, на которые обрушилась стихия.	All of the victims were residents of Colorado City and Hildale districts, where the elements attacked.	All the dead - the inhabitants of areas of Colorado City and Hildeyl, which collapsed element.	-0.625441449069431
16	ru-en	292	Все, кто видел ваш забег в Пекине, утверждают, что это был очень красивый бег.	Everyone that saw your race in Beijing claims that it was a really beautiful race.	Everyone who saw your race in Beijing, argued that it was a very nice run.	0.55599648910285
16	ru-en	550	Второй черновик является более полной версией сценария, третий - финальным планом фильма.	The second draft is a more complete version of the script, while the third is the final draft of the film.	The second draft is a more complete version of the script, the third is the final plan of the film.	0.927363355813721
16	ru-en	146	Вторые полчаса (с 17:30 до 18:00) цифра подпрыгнула до 623 000 зрителей - достаточно для небольшой победы над Hot Seat Эдди Мак-Гвайра (613 000).	The second half-hour (5.30pm to 6pm) jumped to 623,000 viewers - enough for a small win over Eddie McGuire's Hot Seat (613,000).	The second of half-hour (17:30 to 18:00) number jumped to 623 000 spectators - it is sufficient for the minor victory above Hot Seat Eddie Poppy-Gvayra (613 000).	0.256847428809767
